id_number,date,retailer,region,state,product,sales_method,price_per_unit,units_sold
1185732,31/05/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,45,125
1185732,01/06/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,35,200
1185732,02/06/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,40,420
1185732,03/06/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,40,100
1185732,04/06/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,30,150
1185732,05/06/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,35,0
1185732,06/06/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,50,50
1185732,07/06/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,40,150
1185732,08/06/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,40,375
1185732,09/06/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,35,75
1185732,10/06/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,25,75
1185732,11/06/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,30,0
1185732,12/06/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,45,25
1185732,13/06/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,35,150
1185732,14/06/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,45,420
1185732,15/06/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,40,125
1185732,16/06/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,35,100
1185732,17/06/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,35,25
1185732,18/06/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,50,50
1185732,19/06/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,55,150
1185732,20/06/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,40,400
1185732,21/06/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,35,150
1185732,22/06/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,30,175
1185732,23/06/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,30,150
1185732,24/06/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,45,150
1185732,25/06/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,50,325
1185732,26/06/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,45,550
1185732,27/06/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,40,300
1185732,28/06/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,35,225
1185732,29/06/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,35,175
1185732,30/06/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,45,175
1185732,01/07/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,50,350
1185732,02/07/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,45,500
1185732,03/07/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,45,275
1185732,04/07/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,40,200
1185732,05/07/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,30,125
1185732,06/07/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,40,100
1185732,07/07/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,45,275
1185732,08/07/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,40,400
1185732,09/07/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,35,200
1185732,10/07/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,20,100
1185732,11/07/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,20,75
1185732,12/07/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,30,75
1185732,13/07/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,35,150
1185732,14/07/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,40,325
1185732,15/07/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,30,150
1185732,16/07/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,30,50
1185732,17/07/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,30,25
1185732,18/07/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,40,25
1185732,19/07/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,45,150
1185732,20/07/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,40,300
1185732,21/07/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,30,150
1185732,22/07/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,30,95
1185732,23/07/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,30,125
1185732,24/07/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,50,100
1185732,25/07/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,55,200
1185732,26/07/2022,Foot Locker,Midwest,Nebraska,Nike Shoes,Outlet,50,450
1185732,27/07/2022,Foot Locker,Midwest,Nebraska,Adidas Shoes,Outlet,40,250
1185732,28/07/2022,Foot Locker,Midwest,Nebraska,Puma Shoes,Outlet,40,200
1185732,29/07/2022,Foot Locker,Midwest,Nebraska,Asics Shoes,Outlet,40,150
1185732,30/07/2022,Foot Locker,Midwest,Nebraska,New Balance Shoes,Outlet,50,150
1185732,31/07/2022,Foot Locker,Midwest,Nebraska,Salomon Shoes,Outlet,55,250
1197831,01/08/2022,Sports Direct,Midwest,Nebraska,Nike Shoes,Outlet,20,675
1197831,02/08/2022,Sports Direct,Midwest,Nebraska,Adidas Shoes,Outlet,30,675
1197831,03/08/2022,Sports Direct,Midwest,Nebraska,Puma Shoes,Outlet,30,475
1197831,04/08/2022,Sports Direct,Midwest,Nebraska,Asics Shoes,Outlet,35,475
1197831,05/08/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,40,325
1197831,06/08/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,35,475
1197831,07/08/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,25,625
1197831,08/08/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,35,600
1197831,09/08/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,35,425
1197831,10/08/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,35,375
1197831,11/08/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,40,250
1197831,12/08/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,35,450
1197831,13/08/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,30,625
1197831,14/08/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,40,625
1197831,15/08/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,30,450
1197831,16/08/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,35,350
1197831,17/08/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,40,250
1197831,18/08/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,35,400
1197831,19/08/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,20,650
1197831,20/08/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,20,650
1197831,21/08/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,15,475
1197831,22/08/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,20,375
1197831,23/08/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,25,275
1197831,24/08/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,20,550
1197831,25/08/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,10,700
1197831,26/08/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,20,725
1197831,27/08/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,15,575
1197831,28/08/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,35,500
1197831,29/08/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,50,400
1197831,30/08/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,45,750
1197831,31/08/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,45,750
1197831,01/09/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,50,750
1197831,02/09/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,45,650
1197831,03/09/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,45,600
1197831,04/09/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,50,500
1197831,05/09/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,55,875
1197831,06/09/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,45,825
1197831,07/09/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,50,825
1197831,08/09/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,45,975
1197831,09/09/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,45,575
1197831,10/09/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,50,525
1197831,11/09/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,60,800
1197831,12/09/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,40,750
1197831,13/09/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,55,750
1197831,14/09/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,55,925
1197831,15/09/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,50,425
1197831,16/09/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,55,425
1197831,17/09/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,60,675
1197831,18/09/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,55,625
1197831,19/09/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,55,575
1197831,20/09/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,60,625
1197831,21/09/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,60,350
1197831,22/09/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,45,350
1197831,23/09/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,40,575
1197831,24/09/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,30,525
1197831,25/09/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,30,525
1197831,26/09/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,35,475
1197831,27/09/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,35,325
1197831,28/09/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,30,300
1197831,29/09/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,40,475
1197831,30/09/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,20,625
1197831,01/10/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,20,625
1197831,02/10/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,45,575
1197831,03/10/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,45,450
1197831,04/10/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,50,425
1197831,05/10/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,60,625
1197831,06/10/2022,Sports Direct,South,Alabama,Nike Shoes,Outlet,60,775
1197831,07/10/2022,Sports Direct,South,Alabama,Adidas Shoes,Outlet,60,775
1197831,08/10/2022,Sports Direct,South,Alabama,Puma Shoes,Outlet,65,700
1197831,09/10/2022,Sports Direct,South,Alabama,Asics Shoes,Outlet,65,550
1197831,10/10/2022,Sports Direct,South,Alabama,New Balance Shoes,Outlet,60,500
1197831,11/10/2022,Sports Direct,South,Alabama,Salomon Shoes,Outlet,70,750
1185732,12/10/2022,Amazon,South,Alabama,Nike Shoes,Outlet,40,450
1185732,13/10/2022,Amazon,South,Alabama,Adidas Shoes,Outlet,40,250
1185732,14/10/2022,Amazon,South,Alabama,Puma Shoes,Outlet,30,250
1185732,15/10/2022,Amazon,South,Alabama,Asics Shoes,Outlet,35,100
1185732,16/10/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,50,150
1185732,17/10/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,40,250
1185732,18/10/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,40,500
1185732,19/10/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,40,150
1185732,20/10/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,30,200
1185732,21/10/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,35,75
1185732,22/10/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,50,150
1185732,23/10/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,40,250
1185732,24/10/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,40,470
1185732,25/10/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,40,175
1185732,26/10/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,30,200
1185732,27/10/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,35,50
1185732,28/10/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,50,100
1185732,29/10/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,40,200
1185732,30/10/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,40,450
1185732,31/10/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,40,150
1185732,01/11/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,30,150
1185732,02/11/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,35,75
1185732,03/11/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,50,75
1185732,04/11/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,40,225
1185732,05/11/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,55,495
1185732,06/11/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,50,200
1185732,07/11/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,45,175
1185732,08/11/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,45,125
1185732,09/11/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,55,150
1185732,10/11/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,60,275
1185732,11/11/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,55,525
1185732,12/11/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,50,275
1185732,13/11/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,45,200
1185732,14/11/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,45,175
1185732,15/11/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,55,175
1185732,16/11/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,60,325
1185732,17/11/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,55,550
1185732,18/11/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,50,300
1185732,19/11/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,45,225
1185732,20/11/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,45,175
1185732,21/11/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,55,200
1185732,20/12/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,60,375
1185732,21/12/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,55,525
1185732,22/12/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,50,300
1185732,23/12/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,45,225
1185732,24/12/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,45,175
1185732,25/12/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,55,150
1185732,26/12/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,60,325
1185732,27/12/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,55,450
1185732,28/12/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,50,250
1185732,29/12/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,45,150
1185732,30/12/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,45,125
1185732,31/12/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,55,125
1185732,17/09/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,60,225
1185732,19/10/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,60,400
1185732,19/10/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,55,225
1185732,19/10/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,55,125
1185732,19/10/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,55,100
1185732,19/10/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,65,100
1185732,19/10/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,70,225
1185732,18/11/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,65,375
1185732,18/11/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,55,200
1185732,18/11/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,55,195
1185732,18/11/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,55,175
1185732,18/11/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,65,150
1185732,18/11/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,70,250
1185732,17/12/2022,Amazon,Northeast,Maine,Nike Shoes,Outlet,65,475
1185732,17/12/2022,Amazon,Northeast,Maine,Adidas Shoes,Outlet,55,275
1185732,17/12/2022,Amazon,Northeast,Maine,Puma Shoes,Outlet,55,250
1185732,17/12/2022,Amazon,Northeast,Maine,Asics Shoes,Outlet,55,200
1185732,17/12/2022,Amazon,Northeast,Maine,New Balance Shoes,Outlet,65,200
1185732,17/12/2022,Amazon,Northeast,Maine,Salomon Shoes,Outlet,70,300
1128299,10/01/2022,West Gear,Northeast,Maine,Nike Shoes,Outlet,35,375
1128299,10/01/2022,West Gear,Northeast,Maine,Adidas Shoes,Outlet,45,375
1128299,10/01/2022,West Gear,Northeast,Maine,Puma Shoes,Outlet,45,375
1128299,10/01/2022,West Gear,Northeast,Maine,Asics Shoes,Outlet,45,225
1185732,24/01/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,55,300
1185732,22/02/2022,Amazon,West,Alaska,Nike Shoes,Outlet,55,575
1185732,22/02/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,55,225
1185732,22/02/2022,Amazon,West,Alaska,Puma Shoes,Outlet,45,275
1185732,22/02/2022,Amazon,West,Alaska,Asics Shoes,Outlet,50,175
1185732,22/02/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,65,250
1185732,22/02/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,55,350
1185732,20/03/2022,Amazon,West,Alaska,Nike Shoes,Outlet,55,545
1185732,20/03/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,55,250
1185732,20/03/2022,Amazon,West,Alaska,Puma Shoes,Outlet,45,275
1185732,20/03/2022,Amazon,West,Alaska,Asics Shoes,Outlet,50,125
1185732,20/03/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,65,175
1185732,20/03/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,55,275
1185732,21/04/2022,Amazon,West,Alaska,Nike Shoes,Outlet,55,525
1185732,21/04/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,55,225
1185732,21/04/2022,Amazon,West,Alaska,Puma Shoes,Outlet,45,225
1185732,21/04/2022,Amazon,West,Alaska,Asics Shoes,Outlet,50,150
1185732,21/04/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,60,150
1185732,21/04/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,50,300
1185732,20/05/2022,Amazon,West,Alaska,Nike Shoes,Outlet,65,570
1185732,20/05/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,60,275
1185732,20/05/2022,Amazon,West,Alaska,Puma Shoes,Outlet,55,300
1185732,20/05/2022,Amazon,West,Alaska,Asics Shoes,Outlet,55,250
1185732,20/05/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,65,275
1185732,20/05/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,70,400
1185732,22/06/2022,Amazon,West,Alaska,Nike Shoes,Outlet,65,650
1185732,22/06/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,60,400
1185732,22/06/2022,Amazon,West,Alaska,Puma Shoes,Outlet,55,325
1185732,22/06/2022,Amazon,West,Alaska,Asics Shoes,Outlet,55,300
1185732,22/06/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,65,300
1185732,22/06/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,70,450
1185732,20/07/2022,Amazon,West,Alaska,Nike Shoes,Outlet,65,675
1185732,20/07/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,60,425
1185732,20/07/2022,Amazon,West,Alaska,Puma Shoes,Outlet,55,350
1185732,20/07/2022,Amazon,West,Alaska,Asics Shoes,Outlet,55,300
1185732,20/07/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,65,325
1185732,20/07/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,70,500
1185732,21/08/2022,Amazon,West,Alaska,Nike Shoes,Outlet,65,650
1185732,21/08/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,60,425
1185732,21/08/2022,Amazon,West,Alaska,Puma Shoes,Outlet,55,350
1185732,21/08/2022,Amazon,West,Alaska,Asics Shoes,Outlet,55,250
1185732,21/08/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,65,225
1185732,21/08/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,70,400
1185732,20/09/2022,Amazon,West,Alaska,Nike Shoes,Outlet,65,525
1185732,20/09/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,60,325
1185732,20/09/2022,Amazon,West,Alaska,Puma Shoes,Outlet,55,225
1185732,20/09/2022,Amazon,West,Alaska,Asics Shoes,Outlet,55,200
1185732,20/09/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,65,200
1185732,20/09/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,70,300
1185732,22/10/2022,Amazon,West,Alaska,Nike Shoes,Outlet,70,450
1185732,22/10/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,65,275
1185732,22/10/2022,Amazon,West,Alaska,Puma Shoes,Outlet,65,175
1185732,22/10/2022,Amazon,West,Alaska,Asics Shoes,Outlet,65,150
1185732,22/10/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,75,150
1185732,22/10/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,80,275
1185732,21/11/2022,Amazon,West,Alaska,Nike Shoes,Outlet,75,425
1185732,21/11/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,65,300
1185732,21/11/2022,Amazon,West,Alaska,Puma Shoes,Outlet,65,320
1185732,21/11/2022,Amazon,West,Alaska,Asics Shoes,Outlet,65,300
1185732,21/11/2022,Amazon,West,Alaska,New Balance Shoes,Outlet,75,275
1185732,21/11/2022,Amazon,West,Alaska,Salomon Shoes,Outlet,80,375
1185732,20/12/2022,Amazon,West,Alaska,Nike Shoes,Outlet,75,600
1185732,20/12/2022,Amazon,West,Alaska,Adidas Shoes,Outlet,65,400
1128299,10/01/2022,Foot Locker,West,Alaska,Nike Shoes,Outlet,35,375
1128299,10/01/2022,Foot Locker,West,Alaska,Adidas Shoes,Outlet,45,375
1128299,10/01/2022,Foot Locker,West,Alaska,Puma Shoes,Outlet,45,375
1128299,10/01/2022,Foot Locker,West,Alaska,Asics Shoes,Outlet,45,225
1128299,10/01/2022,Foot Locker,West,Alaska,New Balance Shoes,Outlet,50,175
1128299,10/01/2022,Foot Locker,West,Alaska,Salomon Shoes,Outlet,45,425
1128299,10/02/2022,Foot Locker,West,Alaska,Nike Shoes,Outlet,35,475
1128299,10/02/2022,Foot Locker,West,Alaska,Adidas Shoes,Outlet,45,375
1128299,10/02/2022,Foot Locker,West,Alaska,Puma Shoes,Outlet,45,375
1128299,10/02/2022,Foot Locker,West,Hawaii,Asics Shoes,Outlet,45,225
1128299,10/02/2022,Foot Locker,West,Hawaii,New Balance Shoes,Outlet,50,150
1128299,10/02/2022,Foot Locker,West,Hawaii,Salomon Shoes,Outlet,45,350
1128299,09/03/2022,Foot Locker,West,Hawaii,Nike Shoes,Outlet,45,500
1128299,09/03/2022,Foot Locker,West,Hawaii,Adidas Shoes,Outlet,55,350
1128299,09/03/2022,Foot Locker,West,Hawaii,Puma Shoes,Outlet,60,375
1128299,09/03/2022,Foot Locker,West,Hawaii,Asics Shoes,Outlet,55,275
1128299,09/03/2022,Foot Locker,West,Hawaii,New Balance Shoes,Outlet,60,125
1128299,09/03/2022,Foot Locker,West,Hawaii,Salomon Shoes,Outlet,55,325
1128299,10/04/2022,Foot Locker,West,Hawaii,Nike Shoes,Outlet,60,500
1128299,10/04/2022,Foot Locker,West,Hawaii,Adidas Shoes,Outlet,65,300
1128299,10/04/2022,Foot Locker,West,Hawaii,Puma Shoes,Outlet,65,350
1128299,10/04/2022,Foot Locker,West,Hawaii,Asics Shoes,Outlet,50,250
1128299,10/04/2022,Foot Locker,West,Hawaii,New Balance Shoes,Outlet,55,150
1128299,10/04/2022,Foot Locker,West,Hawaii,Salomon Shoes,Outlet,70,325
1128299,11/05/2022,Foot Locker,West,Hawaii,Nike Shoes,Outlet,55,525
1128299,11/05/2022,Foot Locker,West,Hawaii,Adidas Shoes,Outlet,60,375
1128299,11/05/2022,Foot Locker,West,Hawaii,Puma Shoes,Outlet,60,375
1128299,11/05/2022,Foot Locker,West,Hawaii,Asics Shoes,Outlet,55,275
1128299,11/05/2022,Foot Locker,West,Hawaii,New Balance Shoes,Outlet,60,175
1128299,11/05/2022,Foot Locker,West,Hawaii,Salomon Shoes,Outlet,75,475
1128299,10/06/2022,Foot Locker,West,Hawaii,Nike Shoes,Outlet,70,725
1128299,10/06/2022,Foot Locker,West,Hawaii,Adidas Shoes,Outlet,75,600
1128299,10/06/2022,Foot Locker,West,Hawaii,Puma Shoes,Outlet,75,600
1128299,10/06/2022,Foot Locker,West,Hawaii,Asics Shoes,Outlet,75,475
1128299,10/06/2022,Foot Locker,West,Hawaii,New Balance Shoes,Outlet,85,350
1128299,10/06/2022,Foot Locker,West,Hawaii,Salomon Shoes,Outlet,100,650
1128299,09/07/2022,Foot Locker,West,Hawaii,Nike Shoes,Outlet,80,800
1128299,09/07/2022,Foot Locker,West,Hawaii,Adidas Shoes,Outlet,85,650
1128299,09/07/2022,Foot Locker,West,Hawaii,Puma Shoes,Outlet,85,600
1128299,09/07/2022,Foot Locker,West,Hawaii,Asics Shoes,Outlet,80,500
1128299,09/07/2022,Foot Locker,West,Hawaii,New Balance Shoes,Outlet,85,550
1128299,09/07/2022,Foot Locker,West,Hawaii,Salomon Shoes,Outlet,100,550
1128299,10/08/2022,Foot Locker,West,Hawaii,Nike Shoes,Outlet,85,750
1128299,10/08/2022,Foot Locker,West,Hawaii,Adidas Shoes,Outlet,75,725
1128299,10/08/2022,Foot Locker,West,Hawaii,Puma Shoes,Outlet,70,600
1128299,10/08/2022,Foot Locker,West,Hawaii,Asics Shoes,Outlet,70,525
1128299,10/08/2022,Walmart,West,Hawaii,New Balance Shoes,Outlet,70,525
1128299,10/08/2022,Walmart,West,Hawaii,Salomon Shoes,Outlet,75,350
1128299,11/09/2022,Walmart,West,Hawaii,Nike Shoes,Outlet,65,550
1128299,11/09/2022,Walmart,West,Hawaii,Adidas Shoes,Outlet,70,550
1128299,11/09/2022,Walmart,West,Hawaii,Puma Shoes,Outlet,65,375
